Matrix;Primary somatosensory area, barrel field (L) slice 1;Primary somatosensory area, barrel field (R) slice 1;Primary somatosensory area, lower limb (L) slice 1;Primary somatosensory area, lower limb (R) slice 1;Supplemental somatosensory area (L) slice 1;Supplemental somatosensory area (R) slice 1;Olfactory areas (L) slice 1;Olfactory areas (R) slice 1;Hippocampal formation (L) slice 1;Hippocampal formation (R) slice 1;Cortical subplate (L) slice 1;Cortical subplate (R) slice 1;Striatum (L) slice 1;Striatum (R) slice 1;Pallidum (L) slice 1;Pallidum (R) slice 1;Thalamus (L) slice 1;Thalamus (R) slice 1;Hypothalamus (L) slice 1;Hypothalamus (R) slice 1;Primary somatosensory area, upper limb (L) slice 1;Primary somatosensory area, upper limb (R) slice 1;Primary somatosensory area, unassigned (L) slice 1;Primary somatosensory area, unassigned (R) slice 1;Primary somatosensory area, barrel field (L) slice 2;Primary somatosensory area, barrel field (R) slice 2;Primary somatosensory area, lower limb (L) slice 2;Primary somatosensory area, lower limb (R) slice 2;Supplemental somatosensory area (L) slice 2;Supplemental somatosensory area (R) slice 2;Olfactory areas (L) slice 2;Olfactory areas (R) slice 2;Hippocampal formation (L) slice 2;Hippocampal formation (R) slice 2;Cortical subplate (L) slice 2;Cortical subplate (R) slice 2;Striatum (L) slice 2;Striatum (R) slice 2;Pallidum (L) slice 2;Pallidum (R) slice 2;Thalamus (L) slice 2;Thalamus (R) slice 2;Hypothalamus (L) slice 2;Hypothalamus (R) slice 2;Primary somatosensory area, upper limb (L) slice 2;Primary somatosensory area, upper limb (R) slice 2;Primary somatosensory area, unassigned (L) slice 2;Primary somatosensory area, unassigned (R) slice 2;Primary somatosensory area, barrel field (L) slice 3;Primary somatosensory area, barrel field (R) slice 3;Primary somatosensory area, lower limb (L) slice 3;Primary somatosensory area, lower limb (R) slice 3;Supplemental somatosensory area (L) slice 3;Supplemental somatosensory area (R) slice 3;Olfactory areas (L) slice 3;Olfactory areas (R) slice 3;Hippocampal formation (L) slice 3;Hippocampal formation (R) slice 3;Cortical subplate (L) slice 3;Cortical subplate (R) slice 3;Striatum (L) slice 3;Striatum (R) slice 3;Pallidum (L) slice 3;Pallidum (R) slice 3;Thalamus (L) slice 3;Thalamus (R) slice 3;Hypothalamus (L) slice 3;Hypothalamus (R) slice 3;Primary somatosensory area, upper limb (L) slice 3;Primary somatosensory area, upper limb (R) slice 3;Primary somatosensory area, unassigned (L) slice 3;Primary somatosensory area, unassigned (R) slice 3;Primary somatosensory area, barrel field (L) slice 4;Primary somatosensory area, barrel field (R) slice 4;Primary somatosensory area, lower limb (L) slice 4;Primary somatosensory area, lower limb (R) slice 4;Supplemental somatosensory area (L) slice 4;Supplemental somatosensory area (R) slice 4;Olfactory areas (L) slice 4;Olfactory areas (R) slice 4;Hippocampal formation (L) slice 4;Hippocampal formation (R) slice 4;Cortical subplate (L) slice 4;Cortical subplate (R) slice 4;Striatum (L) slice 4;Striatum (R) slice 4;Pallidum (L) slice 4;Pallidum (R) slice 4;Thalamus (L) slice 4;Thalamus (R) slice 4;Hypothalamus (L) slice 4;Hypothalamus (R) slice 4;Primary somatosensory area, upper limb (L) slice 4;Primary somatosensory area, upper limb (R) slice 4;Primary somatosensory area, unassigned (L) slice 4;Primary somatosensory area, unassigned (R) slice 4;Primary somatosensory area, barrel field (L) slice 5;Primary somatosensory area, barrel field (R) slice 5;Primary somatosensory area, lower limb (L) slice 5;Primary somatosensory area, lower limb (R) slice 5;Supplemental somatosensory area (L) slice 5;Supplemental somatosensory area (R) slice 5;Olfactory areas (L) slice 5;Olfactory areas (R) slice 5;Hippocampal formation (L) slice 5;Hippocampal formation (R) slice 5;Cortical subplate (L) slice 5;Cortical subplate (R) slice 5;Striatum (L) slice 5;Striatum (R) slice 5;Pallidum (L) slice 5;Pallidum (R) slice 5;Thalamus (L) slice 5;Thalamus (R) slice 5;Hypothalamus (L) slice 5;Hypothalamus (R) slice 5;Primary somatosensory area, upper limb (L) slice 5;Primary somatosensory area, upper limb (R) slice 5;Primary somatosensory area, unassigned (L) slice 5;Primary somatosensory area, unassigned (R) slice 5;Primary somatosensory area, barrel field (L) slice 6;Primary somatosensory area, barrel field (R) slice 6;Primary somatosensory area, lower limb (L) slice 6;Primary somatosensory area, lower limb (R) slice 6;Supplemental somatosensory area (L) slice 6;Supplemental somatosensory area (R) slice 6;Olfactory areas (L) slice 6;Olfactory areas (R) slice 6;Hippocampal formation (L) slice 6;Hippocampal formation (R) slice 6;Cortical subplate (L) slice 6;Cortical subplate (R) slice 6;Striatum (L) slice 6;Striatum (R) slice 6;Pallidum (L) slice 6;Pallidum (R) slice 6;Thalamus (L) slice 6;Thalamus (R) slice 6;Hypothalamus (L) slice 6;Hypothalamus (R) slice 6;Primary somatosensory area, upper limb (L) slice 6;Primary somatosensory area, upper limb (R) slice 6;Primary somatosensory area, unassigned (L) slice 6;Primary somatosensory area, unassigned (R) slice 6;Primary somatosensory area, barrel field (L) slice 7;Primary somatosensory area, barrel field (R) slice 7;Primary somatosensory area, lower limb (L) slice 7;Primary somatosensory area, lower limb (R) slice 7;Supplemental somatosensory area (L) slice 7;Supplemental somatosensory area (R) slice 7;Olfactory areas (L) slice 7;Olfactory areas (R) slice 7;Hippocampal formation (L) slice 7;Hippocampal formation (R) slice 7;Cortical subplate (L) slice 7;Cortical subplate (R) slice 7;Striatum (L) slice 7;Striatum (R) slice 7;Pallidum (L) slice 7;Pallidum (R) slice 7;Thalamus (L) slice 7;Thalamus (R) slice 7;Hypothalamus (L) slice 7;Hypothalamus (R) slice 7;Primary somatosensory area, upper limb (L) slice 7;Primary somatosensory area, upper limb (R) slice 7;Primary somatosensory area, unassigned (L) slice 7;Primary somatosensory area, unassigned (R) slice 7
Hypothalamus (R) slice 3;;;;;;;;;-0.0433558634024192;0.0319244886922594;;;;;;;;;;;;;;;;;;;;;-0.0106124362567199;0.258321219277;0.178199630698503;0.163242184397289;-0.156519667962298;0.115013536107191;;;;;0.18071573591827;0.0142692681512074;;;;;;;0.985766460383209;0.984113363379517;;;0.986349039729396;0.977434856821114;0.98367755237395;0.969236523588914;0.964540015508735;0.980288289555516;0.986851932145128;0.978929831994427;0.980364020924153;0.956803757596799;;;0.978780604151543;0.983039519378031;0.975356618647788;1;;;;;0.480750716622992;0.519293430986834;0.501302026933476;0.536223892959951;0.20622354455696;0.298367291170629;0.194976582777851;0.366394081876711;0.395309550828658;0.144208204687135;0.107717599483894;0.305015504309663;0.3554523169398;0.398136271293461;0.161924786087433;0.11384134556563;0.436825274069005;0.358362189528454;0.299609234231395;0.197593213005642;0.411849044887636;0.48227613441344;0.499310661522036;0.467439155225433;;;;;0.223274050456742;0.0799955334966481;0.155567173826208;0.114203709413487;-0.243721027897161;-0.0532720373279833;0.139561944985404;0.0498199722888464;0.152909533844661;0.165294149662638;0.0967990254159903;0.195816836571096;;;0.0311030251497796;0.260855203548909;0.166108275615304;0.156568471019573;0.0565969047739252;0.110246788705716;;;;;0.130635022468964;;0.0534924201452878;-0.0247447674169392;0.12516671285807;0.0410029573633747;0.140549469694231;-0.113404684135351;-0.0116431420171041;-0.000867706728607773;-0.00902595460706466;-0.0401547520881396;;;;;;;;;;;;;;;-0.17898974011655;-0.142660261592225;;;-0.00924334783831912;;-0.13294413985798;-0.12629622323808;;;;;;;;;;
Primary somatosensory area, upper limb (L) slice 3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Primary somatosensory area, upper limb (R) slice 3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Primary somatosensory area, unassigned (L) slice 3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Primary somatosensory area, unassigned (R) slice 3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Primary somatosensory area, barrel field (L) slice 4;;;;;;;;;-0.0047891080181147;-0.179675230770658;;;;;;;;;;;;;;;;;;;;;-0.00423254686542436;0.225151784969243;0.163279851499701;0.188369911493807;-0.0345965626249164;0.273556958916504;;;;;0.219881821164576;0.139066140512176;;;;;;;0.480222790408849;0.49720523663755;;;0.485233693941618;0.510692179988553;0.494456986944581;0.493132349214408;0.533252712554447;0.501769485625994;0.470909956900558;0.4849177506685;0.471467292501003;0.497278076967079;;;0.516975308986895;0.488532234041953;0.49577758171962;0.480750716622992;;;;;1;0.851142175935525;0.901166251350743;0.917298704038243;0.587275799680336;0.566581255398896;0.357828761008619;0.68303292116062;0.66569169119772;0.118967531822836;0.322031802947629;0.513915657940842;0.714091166336126;0.737515602992975;0.415273886236753;0.162784531837882;0.780984909595527;0.56035526223955;0.649310643854531;0.407586450772185;0.790648758736819;0.891999427099818;0.793949245362182;0.835784006094126;;;;;0.510503796764171;0.440670273969229;0.517787618520703;0.475467464955336;-0.117235062071436;0.104204903307433;0.364219598831893;0.257551165788445;0.599226060986426;0.567966790074383;0.325519181714663;0.398817748176425;;;0.313451384921551;0.468377742624106;0.60406665596228;0.592044493815273;0.432975042962925;0.558969940171345;;;;;-0.0156148744953462;;0.122284371472636;-0.0577330665813112;0.142912560050588;0.0717246454726346;0.173756915379832;-0.0208851120464143;0.232466936351431;0.116260437666102;0.019490180232666;-0.00894580881372009;;;;;;;;;;;;;;;-0.309040271016576;-0.302991082503606;;;0.0182798763536129;;-0.104069539191071;-0.144772571014476;;;;;;;;;;
Primary somatosensory area, barrel field (R) slice 4;;;;;;;;;0.00956179151014806;-0.103518359377424;;;;;;;;;;;;;;;;;;;;;-0.00621798787316722;0.209945026475727;0.177497984422617;0.241465969017435;-0.135521341670386;0.301297788998425;;;;;0.247503274864648;0.133864677418222;;;;;;;0.511794818894539;0.531038626459657;;;0.519728592214217;0.545208457977109;0.530367458913129;0.534451736391037;0.558839215479255;0.542017271984608;0.511011632676586;0.514182182804665;0.497049756022974;0.534472264776368;;;0.537902447509309;0.529148323394514;0.534926971440511;0.519293430986834;;;;;0.851142175935525;1;0.841045524296336;0.87338075468525;0.513036967336839;0.48028706430621;0.355732565700264;0.681922339290758;0.679532929584013;0.134393003595014;0.318945930908898;0.42817601450652;0.658249342201141;0.652467713046579;0.383838320662402;0.0672816300248107;0.739185967974465;0.524605075796935;0.669301560074231;0.387924759872098;0.72562538779606;0.859818670548517;0.738072125824646;0.85304286659352;;;;;0.542401750464608;0.349448991446303;0.55434877568262;0.488985242393539;-0.153796743588281;0.0222069653453954;0.313298974726056;0.228177765722307;0.594865706686043;0.57294867474558;0.355411717827648;0.412488422402192;;;0.324558569873802;0.462449987890461;0.617854227213166;0.604599606767159;0.479863963135332;0.526510858121068;;;;;0.0189919303748449;;0.0923155927459772;-0.175854899360791;0.131745856412507;0.0835445854868157;0.173471371218789;-0.0918168180261368;0.22582180831421;0.115994258474738;0.0533031300312499;-0.0275546697298382;;;;;;;;;;;;;;;-0.314711312191278;-0.261152655319327;;;0.0297302474904366;;-0.073133418383363;-0.115648965526883;;;;;;;;;;
Primary somatosensory area, lower limb (L) slice 4;;;;;;;;;0.0105629528664824;-0.153605355840648;;;;;;;;;;;;;;;;;;;;;-0.0275428321059116;0.211974747611967;0.0850685404410629;0.149830677096969;0.00597313142286211;0.285129646215374;;;;;0.229698809111957;0.137326012791087;;;;;;;0.50217685482378;0.525577007912452;;;0.512999951389773;0.540682323806236;0.518466704670887;0.51900944392475;0.562536235208024;0.523020468543804;0.490695060017353;0.507887962266193;0.492323138723083;0.52607812697019;;;0.540660370389546;0.509581303155741;0.53349100249246;0.501302026933476;;;;;0.901166251350743;0.841045524296336;1;0.924133820894095;0.540606479329088;0.578923292366578;0.301324761410264;0.667941244743801;0.627458799973665;0.134944869807494;0.349408498921619;0.527689763034188;0.684143475604073;0.740378673782958;0.466566888706147;0.170689884947728;0.783421944256726;0.513365463595813;0.668786964945854;0.401836703037781;0.835826657968815;0.885470343240079;0.81324393765363;0.839585422140696;;;;;0.493177992946424;0.38292167657733;0.510310318046245;0.516829897142426;-0.0732065731159555;0.0193334563368662;0.399843964122328;0.305668989902502;0.592990028748277;0.558393598330378;0.359892179539205;0.438401801970123;;;0.290602841623287;0.448215007411048;0.595203668909316;0.58829342091361;0.346082162824616;0.577301343097469;;;;;-0.06154028116901;;0.166980855687558;-0.0203488579058171;0.142200860516234;0.0563182515762427;0.137548924771172;0.00998531154412022;0.218546984885439;0.153895987230455;0.0437682776033987;0.0136434168092812;;;;;;;;;;;;;;;-0.348193876305575;-0.281566149617027;;;-0.0183459032330722;;-0.0872518430655622;-0.101830454079785;;;;;;;;;;
Primary somatosensory area, lower limb (R) slice 4;;;;;;;;;-0.010365051048479;-0.159187240799712;;;;;;;;;;;;;;;;;;;;;-0.0105014451405424;0.269310407106468;0.164028870798491;0.227743625984007;-0.00201073968635184;0.300568608156998;;;;;0.237656935574129;0.0984575254825098;;;;;;;0.537819525540901;0.559190458437294;;;0.54299972244892;0.567154158957605;0.549622266483105;0.553211371213467;0.586425383294653;0.549681539900605;0.528335308547224;0.54187131826899;0.525155918659012;0.554745173362736;;;0.573965791823931;0.546810265360194;0.562031034048433;0.536223892959951;;;;;0.917298704038243;0.87338075468525;0.924133820894095;1;0.51812677529035;0.548019817030738;0.332576579937665;0.664461487729027;0.684263999003833;0.126348422414694;0.319331719725092;0.51731386690012;0.64298174668635;0.714620108792172;0.431084873970817;0.162364047721142;0.765674623706409;0.562646057447689;0.645804918471396;0.422850333365546;0.778267548375092;0.912704985026652;0.80695104428749;0.86063242236417;;;;;0.544549259563012;0.389911630972025;0.560479264038443;0.527842712208814;-0.107663408919287;0.0323674295648627;0.390935140579264;0.30546889057946;0.617045850729325;0.606200730041263;0.389641335915006;0.499718941614091;;;0.286959120761981;0.472848746190973;0.621941299332506;0.627347975853571;0.395262180991949;0.580399445296366;;;;;0.0108301159873166;;0.155842281192289;-0.0556730788591568;0.154989026666202;0.0906193817967497;0.182740793425485;0.0122715482244478;0.235418436856757;0.115883402914353;0.0300792207692768;0.0276622370007485;;;;;;;;;;;;;;;-0.32446137137723;-0.239356113223767;;;0.0460900221727843;;-0.0484401876262381;-0.150944842928309;;;;;;;;;;
Supplemental somatosensory area (L) slice 4;;;;;;;;;0.0917214951032598;-0.181329924715675;;;;;;;;;;;;;;;;;;;;;0.0853929498204498;0.0470742162932386;0.00483664330993648;0.0579195778234899;-0.117235443316257;0.118209755073232;;;;;0.124757769877868;0.0993665186052163;;;;;;;0.192700093270649;0.21001624997041;;;0.20382520324885;0.231181287881785;0.216287421078467;0.211361811473861;0.224039064299954;0.222570121753338;0.190714569977771;0.195348877239644;0.188285059368429;0.214095044670485;;;0.212461428313559;0.193810205763232;0.197140974299842;0.20622354455696;;;;;0.587275799680336;0.513036967336839;0.540606479329088;0.51812677529035;1;0.519611787568398;0.251886923449938;0.525589782238002;0.350005232742519;0.226712831828625;0.185070233208662;0.250467671038564;0.485356645676251;0.527023247554537;0.20257964729639;-0.0971220163566802;0.479058783474279;0.322262156425756;0.426185627894782;0.207668258216882;0.499639899570211;0.563034471284996;0.503519383005207;0.475944405898614;;;;;0.323472367362164;0.230938012171651;0.368950714993832;0.262400567464833;0.0496089562215472;0.0111144147755202;0.287213907197072;0.136410577411401;0.397934539734494;0.413068918851288;0.198779487756911;0.197852284928968;;;0.160840939130099;0.310518517483504;0.397549797920416;0.400072161010561;0.2300843335296;0.389452339730793;;;;;-0.10449428065319;;0.112488956942296;-0.0562029718556389;0.0553838156663114;0.0281999834680851;0.0458842741284458;-0.0124230739834404;0.231272172037407;-0.0305040249663092;-0.0192266513591066;-0.00595471170437792;;;;;;;;;;;;;;;-0.254518927462578;-0.0992529031601962;;;0.0948269844545903;;-0.0571188650241296;-0.0989511824440062;;;;;;;;;;
Supplemental somatosensory area (R) slice 4;;;;;;;;;-0.0265059201862325;-0.243755239946699;;;;;;;;;;;;;;;;;;;;;0.0327453782520779;0.0951016925713071;-0.0368614814511244;0.0924636218891016;-0.116677357454224;0.241495198868772;;;;;0.0966486292797408;-0.0243346110042598;;;;;;;0.302858057636989;0.31937797036454;;;0.315934387491424;0.331571099012501;0.331964822125345;0.308093002004479;0.331495473965751;0.34050613965376;0.30373656654894;0.311427962563411;0.294808931436521;0.328816967981154;;;0.309884268591171;0.304719873568553;0.324108069892576;0.298367291170629;;;;;0.566581255398896;0.48028706430621;0.578923292366578;0.548019817030738;0.519611787568398;1;0.227996020446184;0.45735975348581;0.451399682433491;0.164932405672274;0.209242579255493;0.299609976886406;0.419327644635325;0.519029413885571;0.181390984310144;0.0540688780074315;0.545386447904792;0.37673670936891;0.508764790375008;0.272399689817726;0.488082003873725;0.562969507834168;0.535603867693343;0.580874046757999;;;;;0.25490573211082;0.276642595977577;0.285689374320204;0.137242295592553;-0.0293300408761717;-0.0370595484405993;0.249750541608375;0.14640916557494;0.29533728919899;0.319927743190353;0.115802780509881;0.222255407491361;;;0.0675502714705781;0.223340525859297;0.289208494787334;0.289123039176206;0.154120857698459;0.325289059302944;;;;;-0.00731671285510072;;0.123043020794917;-0.0108338812089373;0.0322031032997287;-0.0119318372009923;0.066765396821836;0.00274525834688977;0.0266482983347874;-0.109033887498354;-0.0355720873602478;-0.0941831474227239;;;;;;;;;;;;;;;-0.178110908956143;-0.167902777770167;;;0.0303253810804703;;-0.0772409326539594;-0.177938547998985;;;;;;;;;;
Olfactory areas (L) slice 4;;;;;;;;;0.128087371446715;0.0386777722344253;;;;;;;;;;;;;;;;;;;;;0.00943966127457298;0.0779081021089633;0.0107492947525985;-0.00254237556373255;-0.140559769431778;0.0398930925171849;;;;;0.0106500543632584;-0.0535919738737878;;;;;;;0.174707143210346;0.170254372071218;;;0.176449541085253;0.172334517573828;0.179883451077869;0.165170310326981;0.16943332934317;0.175551696645261;0.181514781859738;0.175102417356317;0.156179595037995;0.16119215950322;;;0.183585767265813;0.175680042130385;0.179717995541913;0.194976582777851;;;;;0.357828761008619;0.355732565700264;0.301324761410264;0.332576579937665;0.251886923449938;0.227996020446184;1;0.293821522205927;0.202040214018941;0.00180942534743461;0.17143629358556;0.20982686537337;0.317598972225051;0.26475157369898;0.142298224135592;0.163864989011704;0.239872453114222;0.299416875722104;0.256627184024541;0.115627443302844;0.309692726582657;0.322564140406185;0.316686991108073;0.317329937269952;;;;;0.178018670512311;0.227430558200457;0.202865968453177;0.251464215989594;-0.131076556249958;0.186167149479676;0.177994770540143;0.00718656420236456;0.265960929831982;0.266576571275244;0.173664050902672;0.141240634248838;;;0.128630681834259;0.174402143185652;0.218638038506836;0.222669198138215;0.111496533032677;0.275955180395075;;;;;-0.00338231992442367;;0.0768653476864003;0.0136545965787555;0.106130394502728;0.0835811264428372;0.171505517881444;-0.0853575356047224;0.0149917806211022;0.0551767669315861;-0.142148305836999;-0.0324182890564709;;;;;;;;;;;;;;;-0.0838084580333824;-0.161196719308808;;;0.0402830930391527;;-0.0610199512061868;0.02393007511481;;;;;;;;;;
Olfactory areas (R) slice 4;;;;;;;;;-0.0812586159887615;-0.263592915474133;;;;;;;;;;;;;;;;;;;;;0.132378701292804;0.126542475471094;0.200885545930443;0.196461025531515;-0.177265372253305;0.256973531819881;;;;;0.188665559591556;0.0963984578523503;;;;;;;0.356503695740215;0.36801352707778;;;0.367925882406746;0.380173970871835;0.372767833075009;0.36571438404868;0.372722419989548;0.379187841248284;0.361374445095072;0.365971097098585;0.35045028734266;0.354921616995521;;;0.367056002092209;0.369352419895962;0.372868582006189;0.366394081876711;;;;;0.68303292116062;0.681922339290758;0.667941244743801;0.664461487729027;0.525589782238002;0.45735975348581;0.293821522205927;1;0.422899238660093;0.0366035834986522;0.263228272185964;0.349553326082387;0.519231665943245;0.494632090116602;0.29074876409794;0.0835810184253804;0.575683230618297;0.440109198856341;0.558731301179846;0.39774214291496;0.543419516421848;0.698741739255169;0.621303252793206;0.651530120691204;;;;;0.43362265802956;0.376493873647603;0.429596271986277;0.377180973266625;-0.105804489138304;0.0837677633117074;0.313412867155247;0.197336856613543;0.518439996948291;0.471268965457398;0.297142910506414;0.372193013615073;;;0.25270428775576;0.321359080283756;0.531470109319388;0.519678065837324;0.303062491391526;0.502975707810191;;;;;0.0598840441822997;;0.120805226546994;-0.107907965733539;0.0362183327325067;-0.0250077998779572;0.0845844302519091;0.026973135033599;0.147565209619564;0.00963509504528517;-0.0957555463761705;-0.10418465562186;;;;;;;;;;;;;;;-0.339514760054051;-0.237307994069307;;;0.035511706649136;;-0.0498908075209868;-0.111031536223212;;;;;;;;;;
Hippocampal formation (L) slice 4;;;;;;;;;-0.0550461884465224;-0.198759114691828;;;;;;;;;;;;;;;;;;;;;-0.157844775275873;0.202050532772371;0.206968353360528;0.246979389177764;-0.0837845423207944;0.348116672770215;;;;;0.200002258397665;0.0632080242194311;;;;;;;0.398215544700779;0.409852866282915;;;0.402870024926553;0.399838012140518;0.402889786915534;0.424547699505459;0.438265424644353;0.418706735798546;0.395434974658577;0.399333823064789;0.385664270394215;0.419970816141695;;;0.413518028220692;0.407159652524155;0.415608590402726;0.395309550828658;;;;;0.66569169119772;0.679532929584013;0.627458799973665;0.684263999003833;0.350005232742519;0.451399682433491;0.202040214018941;0.422899238660093;1;0.117256922954119;0.223912933798658;0.277957963126555;0.487816968265225;0.479079149727669;0.299090861575635;0.0771336465882838;0.642228292875339;0.455168450830915;0.465274134236417;0.266659526590771;0.478023771248826;0.634502065396457;0.529566039875773;0.61982473250488;;;;;0.473179517003374;0.252469488969321;0.48585549469505;0.404153068262634;-0.00995314494689251;0.0174719342854529;0.388499565694428;0.232964564434628;0.51094432304501;0.497262374239839;0.290263266895793;0.395919025576581;;;0.198423795058263;0.388732307500702;0.526456919166746;0.491404329213961;0.432106783155909;0.440477859088503;;;;;0.00731480122739982;;0.14253113248929;-0.0239963275246652;0.0890908024395301;0.074235180895522;0.0184605545375687;-0.0637612236691071;0.17292124720085;0.0184935098079636;0.0264404450531632;-0.0152600101256934;;;;;;;;;;;;;;;-0.204837352294626;-0.244970086896752;;;0.0435872326480077;;0.0215587029995886;-0.181011103406063;;;;;;;;;;
Hippocampal formation (R) slice 4;;;;;;;;;0.13524076222524;0.0949489447599597;;;;;;;;;;;;;;;;;;;;;-0.077428688292344;0.0433390876122839;-0.0542002552926757;0.031244383605621;-0.0420704054114647;0.00093521831423835;;;;;0.127750919860965;0.104678417822181;;;;;;;0.145660584109658;0.152131116197071;;;0.146404145590551;0.16075345019807;0.160222800786692;0.154961749982708;0.149583022427188;0.161064860657852;0.143904835753126;0.158406746140678;0.149665469374567;0.209962941771056;;;0.142262218031727;0.1519150689494;0.137819779752606;0.144208204687135;;;;;0.118967531822836;0.134393003595014;0.134944869807494;0.126348422414694;0.226712831828625;0.164932405672274;0.00180942534743461;0.0366035834986522;0.117256922954119;0.999999999999999;0.179175483315267;-0.0372512391781039;0.221925191976475;0.218280475462504;0.127441685457543;-0.000678297253694645;0.152525029569737;0.0725507972919831;0.133394544028696;0.0601758780349473;0.0655653406659939;0.136882057057002;0.127940333709253;0.121601586613303;;;;;0.0684166165387489;-0.0195704721614613;0.0511604191900118;0.0555466530774306;-0.0162917926467584;0.0908547709988359;0.0388623618645573;-0.169758350106446;0.0570294575412461;0.0679432040768707;-0.0646549014520577;-0.0133500120891696;;;0.176109373453386;0.130720369149043;0.0657304751242888;0.0540404619364842;0.00387012800322376;0.0558650163590609;;;;;0.0718342313222823;;-0.105651416900178;-0.154687021742035;-0.0609733789981747;0.00192435361363679;0.024078478586257;-0.030137722692454;-0.0906383721389653;-0.199592599137586;-0.0739306893679474;-0.0908665815442535;;;;;;;;;;;;;;;0.0372154328301949;-0.0502236725260582;;;0.0121598647619267;;-0.0544018319923073;-0.131419852876701;;;;;;;;;;
Cortical subplate (L) slice 4;;;;;;;;;0.106666676034905;-0.0116420913870138;;;;;;;;;;;;;;;;;;;;;-0.0622121431125943;0.0192599340199717;-0.0982765200791433;-0.026619258162244;0.0251812206509587;-0.00473629095014025;;;;;-0.0987188432955113;0.0626115789998491;;;;;;;0.103216890277847;0.116292965436604;;;0.111810203809742;0.123617433879533;0.100377429784336;0.125934048196939;0.137147170427295;0.100715979078338;0.0999653221447665;0.112044162666074;0.100273464149399;0.155267642846214;;;0.120670935183983;0.114722799447383;0.108966009912165;0.107717599483894;;;;;0.322031802947629;0.318945930908898;0.349408498921619;0.319331719725092;0.185070233208662;0.209242579255493;0.17143629358556;0.263228272185964;0.223912933798658;0.179175483315267;1;0.146869609566587;0.299126536302348;0.285176442164777;0.234686455371334;0.0211442092932456;0.259101775082775;0.149390603373754;0.382998741069137;0.0805751776291787;0.332875991882577;0.323042006869548;0.356204962413365;0.266466703341456;;;;;0.323854599641754;0.117429651098652;0.151821182768964;0.117554919410194;-0.0423246144981437;0.0821807582973517;0.107317871427619;-0.105514456074301;0.191241861031714;0.193964293624717;0.0957056856972058;0.125987016459928;;;0.214229481569918;0.189236137058212;0.193697121554047;0.174048693997105;0.191709988416816;0.169773888185861;;;;;-0.0675541144998418;;-0.0416297248165452;0.0980267967407993;-0.0429343023327155;-0.0273064953129672;-0.0565292265515823;-0.0841934819293382;0.0198444370468035;-0.000913644381025593;0.0271787177308874;-0.182403158121468;;;;;;;;;;;;;;;-0.118244319753104;-0.211022703603873;;;0.0126380578606619;;-0.0434324968478302;-0.116703500698099;;;;;;;;;;
